TimeStamp,Pressure,Temperature,Conductivity,WaterLevel (cm above logger),Water level (cm bgs),,,Logger to ground surface (inferred from data): 200cm
2017-01-27 17:00:00,850.042,10.403,,199.1143664,0.649384448,,,
2017-01-27 18:00:00,850.45,10.403,,199.5225469,1.291203937,,,
2017-01-27 19:00:00,850.858,10.403,,199.9307274,1.466023427,,,
2017-01-27 20:00:00,851.267,10.403,,200.3399079,1.873842917,,,
2017-01-27 21:00:00,851.5,10.403,,200.5730884,2.690662407,,,
2017-01-27 22:00:00,852.317,10.403,,201.3902689,2.923481897,,,
2017-01-27 23:00:00,852.083,10.403,,201.1564494,3.098301387,,,
2017-01-28 00:00:00,851.675,10.403,,200.7486299,2.515120877,,,
2017-01-28 01:00:00,851.092,10.403,,200.1658105,2.105940367,,,
2017-01-28 02:00:00,851.092,10.403,,200.165991,1.464759857,,,
2017-01-28 03:00:00,850.858,10.403,,199.9321715,0.880579347,,,
2017-01-28 04:00:00,850.042,10.403,,199.116352,0.064398836,,,
2017-01-28 05:00:00,850.042,10.403,,199.1165325,0.239218326,,,
2017-01-28 06:00:00,850.042,10.403,,199.116713,0.880037816,,,
2017-01-28 07:00:00,850.45,10.403,,199.5248935,1.288857306,,,
2017-01-28 08:00:00,850.683,10.403,,199.758074,1.696676796,,,
2017-01-28 09:00:00,850.858,10.403,,199.9332545,1.871496286,,,
2017-01-28 10:00:00,850.683,10.403,,199.758435,1.871315776,,,
2017-01-28 11:00:00,850.275,10.403,,199.3506156,1.871135266,,,
2017-01-28 12:00:00,849.633,10.403,,198.7087961,1.462954756,,,
2017-01-28 13:00:00,849.458,10.403,,198.5339766,0.878774245,,,
2017-01-28 14:00:00,849.05,10.403,,198.1261571,0.470593735,,,
2017-01-28 15:00:00,848.233,10.403,,197.3093376,0.470413225,,,
2017-01-28 16:00:00,848,10.403,,197.0765181,0.645232715,,,
2017-01-28 17:00:00,847.825,10.403,,196.9016986,1.287052205,,,
2017-01-28 18:00:00,848.408,10.403,,197.4848791,1.694871695,,,
2017-01-28 19:00:00,848.817,10.403,,197.8940596,2.277691185,,,
2017-01-28 20:00:00,849.458,10.403,,198.5352401,2.511510675,,,
2017-01-28 21:00:00,850.042,10.403,,199.1194207,2.686330165,,,
2017-01-28 22:00:00,850.858,10.403,,199.9356012,3.094149655,,,
2017-01-28 23:00:00,850.683,10.403,,199.7607817,2.918969144,,,
2017-01-29 00:00:00,850.042,10.403,,199.1199622,2.276788634,,,
2017-01-29 01:00:00,849.633,10.403,,198.7111427,1.693608124,,,
2017-01-29 02:00:00,849.225,10.403,,198.3033232,1.051427614,,,
2017-01-29 03:00:00,849.05,10.403,,198.1285037,0.643247104,,,
2017-01-29 04:00:00,849.05,10.403,,198.1286842,0.468066594,,,
2017-01-29 05:00:00,849.05,10.403,,198.1288647,0.467886084,,,
2017-01-29 06:00:00,849.458,10.403,,198.5370452,1.050705574,,,
2017-01-29 07:00:00,850.042,10.403,,199.1212258,1.459525064,,,
2017-01-29 08:00:00,850.45,10.403,,199.5294063,1.867344554,,,
2017-01-29 09:00:00,850.45,10.403,,199.5295868,2.509164043,,,
2017-01-29 10:00:00,850.275,10.403,,199.3547673,2.274983533,,,
2017-01-29 11:00:00,849.633,10.403,,198.7129478,2.274803023,,,
2017-01-29 12:00:00,849.225,10.403,,198.3051283,1.866622513,,,
2017-01-29 13:00:00,848.642,10.403,,197.7223088,1.458442003,,,
2017-01-29 14:00:00,848.408,10.403,,197.4884893,1.049261493,,,
2017-01-29 15:00:00,848.233,10.403,,197.3136698,1.049080983,,,
2017-01-29 16:00:00,847.825,10.403,,196.9058503,1.282900473,,,
2017-01-29 17:00:00,848,10.403,,197.0810309,2.098719963,,,
2017-01-29 18:00:00,848.642,10.403,,197.7232114,2.682539452,,,
2017-01-29 19:00:00,849.225,10.403,,198.3063919,3.323358942,,,
2017-01-29 20:00:00,849.867,10.403,,198.9485724,4.315178432,,,
2017-01-29 21:00:00,850.275,10.403,,199.3567529,5.131997922,,,
2017-01-29 22:00:00,850.45,10.403,,199.5319334,5.947817412,,,
2017-01-29 23:00:00,850.45,10.403,,199.5321139,5.131636902,,,
2017-01-30 00:00:00,849.867,10.403,,198.9492944,3.906456392,,,
2017-01-30 01:00:00,849.458,10.403,,198.5404749,1.047275882,,,
2017-01-30 02:00:00,849.05,10.403,,198.1326554,2.097095372,,,
2017-01-30 03:00:00,848.408,10.403,,197.490836,1.688914862,,,
2017-01-30 04:00:00,848.642,10.403,,197.7250165,1.455734351,,,
2017-01-30 05:00:00,848.642,10.403,,197.725197,0.055553841,,,
2017-01-30 06:00:00,849.05,10.403,,198.1333775,1.046373331,,,
2017-01-30 07:00:00,849.458,10.403,,198.541558,1.280192821,,,
2017-01-30 08:00:00,849.867,10.403,,198.9507385,2.271012311,,,
2017-01-30 09:00:00,849.867,10.403,,198.950919,2.912831801,,,
2017-01-30 10:00:00,849.633,10.403,,198.7170995,3.495651291,,,
2017-01-30 11:00:00,848.817,10.403,,197.90128,3.495470781,,,
2017-01-30 12:00:00,848.233,10.403,,197.3174605,3.320290271,,,
2017-01-30 13:00:00,847.592,10.403,,196.6766411,3.320109761,,,
2017-01-30 14:00:00,846.6,10.403,,195.6848216,2.91192925,,,
2017-01-30 15:00:00,845.783,10.403,,194.8680021,2.91174874,,,
2017-01-30 16:00:00,844.967,10.403,,194.0521826,3.72856823,,,
2017-01-30 17:00:00,845.783,10.403,,194.8683631,4.71938772,,,
2017-01-30 18:00:00,847.008,10.403,,196.0935436,6.17820721,,,
2017-01-30 19:00:00,849.867,10.403,,198.9527241,6.7610267,,,
2017-01-30 20:00:00,848.817,10.403,,197.9029046,7.81084619,,,
2017-01-30 21:00:00,849.225,10.403,,198.3110851,8.33566568,,,
2017-01-30 22:00:00,849.458,10.403,,198.5442656,5.12748517,,,
2017-01-30 23:00:00,850.858,10.403,,199.9444462,5.360304659,,,
2017-01-31 00:00:00,849.867,10.403,,198.9536267,6.177124149,,,
2017-01-31 01:00:00,849.633,10.403,,198.7198072,5.942943639,,,
2017-01-31 02:00:00,848.642,10.403,,197.7289877,5.534763129,,,
2017-01-31 03:00:00,848,10.403,,197.0871682,5.359582619,,,
2017-01-31 04:00:00,847.417,10.403,,196.5043487,5.359402109,,,
2017-01-31 05:00:00,847.417,10.403,,196.5045292,5.534221599,,,
2017-01-31 06:00:00,847.592,10.403,,196.6797097,6.351041089,,,
2017-01-31 07:00:00,847.592,10.403,,196.6798902,6.758860579,,,
2017-01-31 08:00:00,848,10.403,,197.0880707,7.166680069,,,
2017-01-31 09:00:00,848,10.403,,197.0882513,7.400499558,,,
2017-01-31 10:00:00,847.183,10.403,,196.2714318,7.575319048,,,
2017-01-31 11:00:00,846.192,10.403,,195.2806123,7.808138538,,,
2017-01-31 12:00:00,844.733,10.403,,193.8217928,7.399958028,,,
2017-01-31 13:00:00,844.15,10.403,,193.2389733,7.165777518,,,
2017-01-31 14:00:00,843.1,10.403,,192.1891538,6.990597008,,,
2017-01-31 15:00:00,842.575,10.397,,191.6643343,7.165416498,,,
2017-01-31 16:00:00,845.783,10.403,,194.8725148,7.515235988,,,
2017-01-31 17:00:00,845.55,10.403,,194.6396953,8.624055478,,,
2017-01-31 18:00:00,844.733,10.403,,193.8228759,10.37387497,,,
2017-01-31 19:00:00,844.967,10.403,,194.0570564,12.82369446,,,
2017-01-31 20:00:00,845.375,10.403,,194.4652369,15.44851395,,,
2017-01-31 21:00:00,845.55,10.403,,194.6404174,17.37333344,,,
2017-01-31 22:00:00,845.55,10.403,,194.6405979,17.89815293,,,
2017-01-31 23:00:00,845.375,10.403,,194.4657784,17.89797242,,,
2017-02-01 00:00:00,844.558,10.403,,193.6489589,17.48879191,,,
2017-02-01 01:00:00,844.15,10.403,,193.2411394,16.6726114,,,
2017-02-01 02:00:00,843.742,10.403,,192.8333199,15.44743089,,,
2017-02-01 03:00:00,843.508,10.403,,192.5995004,14.45525038,,,
2017-02-01 04:00:00,843.333,10.403,,192.424681,14.04706987,,,
2017-02-01 05:00:00,843.1,10.403,,192.1918615,13.81288936,,,
2017-02-01 06:00:00,843.508,10.403,,192.600042,13.81270885,,,
2017-02-01 07:00:00,843.742,10.403,,192.8342225,14.22152834,,,
2017-02-01 08:00:00,843.917,10.403,,193.009403,15.03734783,,,
2017-02-01 09:00:00,843.742,10.403,,192.8345835,15.27116732,,,
2017-02-01 10:00:00,843.392,10.397,,192.484764,15.44598681,,,
2017-02-01 11:00:00,842.283,10.403,,191.3759445,15.2708063,,,
2017-02-01 12:00:00,840.533,10.397,,189.626125,15.44562579,,,
2017-02-01 13:00:00,838.083,10.397,,187.1763055,15.44544528,,,
2017-02-01 14:00:00,835.458,10.397,,184.5514861,15.44526477,,,
2017-02-01 15:00:00,833.533,10.403,,182.6266666,15.67808426,,,
2017-02-01 16:00:00,833.008,10.397,,182.1018471,16.26090375,,,
2017-02-01 17:00:00,833.008,10.397,,182.1020276,17.48572324,,,
2017-02-01 18:00:00,833.417,10.397,,182.5112081,18.71054273,,,
2017-02-01 19:00:00,834.233,10.397,,183.3273886,20.16936221,,,
2017-02-01 20:00:00,835.458,10.397,,184.5525691,21.8021817,,,
2017-02-01 21:00:00,836.45,10.397,,185.5447496,20.98500119,,,
2017-02-01 22:00:00,836.858,10.397,,185.9529301,21.80182068,,,
2017-02-01 23:00:00,837.092,10.397,,186.1871106,22.20964017,,,
2017-02-02 00:00:00,837.092,10.397,,186.1872912,22.38445966,,,
2017-02-02 01:00:00,836.683,10.397,,185.7784717,21.97627915,,,
2017-02-02 02:00:00,835.867,10.397,,184.9626522,19.35109864,,,
2017-02-02 03:00:00,835.633,10.397,,184.7288327,19.52591813,,,
2017-02-02 04:00:00,835.458,10.397,,184.5540132,19.75873762,,,
2017-02-02 05:00:00,835.633,10.397,,184.7291937,20.16755711,,,
2017-02-02 06:00:00,835.458,10.397,,184.5543742,20.7503766,,,
2017-02-02 07:00:00,835.458,10.397,,184.5545547,21.56719609,,,
2017-02-02 08:00:00,835.458,10.397,,184.5547352,21.97501558,,,
2017-02-02 09:00:00,835.225,10.397,,184.3219157,22.61683507,,,
2017-02-02 10:00:00,834.642,10.397,,183.7390963,22.79165456,,,
2017-02-02 11:00:00,833.417,10.397,,182.5142768,22.61647405,,,
2017-02-02 12:00:00,832.192,10.397,,181.2894573,22.38229354,,,
2017-02-02 13:00:00,830.733,10.397,,179.8306378,22.20711303,,,
2017-02-02 14:00:00,829.1,10.397,,178.1978183,21.39093252,,,
2017-02-02 15:00:00,829.917,10.397,,179.0149988,21.39075201,,,
2017-02-02 16:00:00,829.1,10.397,,178.1981793,21.5655715,,,
2017-02-02 17:00:00,828.692,10.397,,177.7903598,22.38139099,,,
2017-02-02 18:00:00,828.517,10.397,,177.6155403,23.19821048,,,
2017-02-02 19:00:00,828.925,10.397,,178.0237208,24.83102997,,,
2017-02-02 20:00:00,831.55,10.397,,180.6489014,26.05584946,,,
2017-02-02 21:00:00,831.375,10.397,,180.4740819,27.10566895,,,
2017-02-02 22:00:00,831.142,10.397,,180.2412624,28.09748844,,,
2017-02-02 23:00:00,830.733,10.397,,179.8324429,24.83030793,,,
2017-02-03 00:00:00,830.15,10.397,,179.2496234,18.93912742,,,
2017-02-03 01:00:00,829.333,10.397,,178.4328039,19.52194691,,,
2017-02-03 02:00:00,828.925,10.397,,178.0249844,18.2967664,,,
2017-02-03 03:00:00,828.283,10.397,,177.3831649,12.81358589,,,
2017-02-03 04:00:00,828.108,10.397,,177.2083454,12.22940538,,,
2017-02-03 05:00:00,828.283,10.397,,177.3835259,14.44622487,,,
2017-02-03 06:00:00,828.517,10.397,,177.6177065,16.66304436,,,
2017-02-03 07:00:00,828.692,10.397,,177.792887,18.70386385,,,
2017-02-03 08:00:00,829.508,10.397,,178.6090675,20.57068334,,,
2017-02-03 09:00:00,829.508,10.397,,178.609248,21.38750283,,,
2017-02-03 10:00:00,829.333,10.397,,178.4344285,22.20332232,,,
2017-02-03 11:00:00,828.517,10.397,,177.618609,22.61214181,,,
2017-02-03 12:00:00,827.7,10.397,,176.8017895,22.3779613,,,
2017-02-03 13:00:00,826.067,10.397,,175.16897,22.37778079,,,
2017-02-03 14:00:00,824.842,10.397,,173.9441505,22.20260028,,,
2017-02-03 15:00:00,823.792,10.397,,172.894331,22.20241977,,,
2017-02-03 16:00:00,822.8,10.397,,171.9025116,22.78623926,,,
2017-02-03 17:00:00,826.067,10.397,,175.1696921,24.01105875,,,
2017-02-03 18:00:00,831.958,10.397,,181.0608726,25.64387824,,,
2017-02-03 19:00:00,831.375,10.397,,180.4780531,27.10169773,,,
2017-02-03 20:00:00,832.6,10.397,,181.7032336,28.32651722,,,
2017-02-03 21:00:00,838.083,10.397,,187.1864141,29.49333671,,,
2017-02-03 22:00:00,838.667,10.397,,187.7705946,29.7261562,,,
2017-02-03 23:00:00,836.45,10.397,,185.5537751,20.74297569,,,
2017-02-04 00:00:00,834.233,10.397,,183.3369556,8.900795179,,,
2017-02-04 01:00:00,832.192,10.397,,181.2961361,7.675614669,,,
2017-02-04 02:00:00,830.325,10.397,,179.4293167,9.892434159,,,
2017-02-04 03:00:00,829.508,10.397,,178.6124972,11.35025365,,,
2017-02-04 04:00:00,828.692,10.397,,177.7966777,13.56707314,,,
2017-02-04 05:00:00,828.283,10.397,,177.3878582,15.19989263,,,
2017-02-04 06:00:00,828.517,10.397,,177.6220387,17.06671212,,,
2017-02-04 07:00:00,828.517,10.397,,177.6222192,18.69953161,,,
2017-02-04 08:00:00,828.692,10.397,,177.7973997,20.3333511,,,
2017-02-04 09:00:00,828.692,10.397,,177.7975802,21.96617059,,,
2017-02-04 10:00:00,828.108,10.397,,177.2137607,22.54899008,,,
2017-02-04 11:00:00,826.883,10.397,,175.9889412,22.78280957,,,
2017-02-04 12:00:00,825.25,10.397,,174.3561218,22.78262906,,,
2017-02-04 13:00:00,823.792,10.397,,172.8983023,22.78244855,,,
2017-02-04 14:00:00,822.567,10.397,,171.6734828,22.54826804,,,
2017-02-04 15:00:00,821.4,10.39,,170.5066633,22.37308753,,,
2017-02-04 16:00:00,821.167,10.397,,170.2738438,23.18990702,,,
2017-02-04 17:00:00,830.15,10.397,,179.2570243,24.00672651,,,
2017-02-04 18:00:00,841.992,10.39,,191.0992048,24.997546,,,
2017-02-04 19:00:00,843.217,10.39,,192.3243853,26.45636549,,,
2017-02-04 20:00:00,841,10.39,,190.1075658,27.68118498,,,
2017-02-04 21:00:00,839.542,10.39,,188.6497464,29.08100447,,,
2017-02-04 22:00:00,837.325,10.39,,186.4329269,29.72182396,,,
2017-02-04 23:00:00,835.692,10.39,,184.8001074,29.72164345,,,
2017-02-05 00:00:00,833.825,10.39,,182.9332879,29.48846294,,,
2017-02-05 01:00:00,832.192,10.39,,181.3004684,28.67128243,,,
2017-02-05 02:00:00,830.558,10.39,,179.6666489,27.85510192,,,
2017-02-05 03:00:00,828.925,10.39,,178.0338294,27.27092141,,,
2017-02-05 04:00:00,828.342,10.39,,177.4510099,26.6297409,,,
2017-02-05 05:00:00,828.108,10.39,,177.2171904,26.22056039,,,
2017-02-05 06:00:00,828.108,10.39,,177.2173709,26.45437988,,,
2017-02-05 07:00:00,828.108,10.39,,177.2175515,26.62919937,,,
2017-02-05 08:00:00,828.342,10.39,,177.451732,27.03701886,,,
2017-02-05 09:00:00,828.517,10.39,,177.6269125,27.44483835,,,
2017-02-05 10:00:00,827.7,10.39,,176.810093,27.03665784,,,
2017-02-05 11:00:00,826.883,10.39,,175.9932735,27.03647733,,,
2017-02-05 12:00:00,825.892,10.39,,175.002454,26.86129682,,,
2017-02-05 13:00:00,824.433,10.39,,173.5436345,26.21911631,,,
2017-02-05 14:00:00,823.208,10.39,,172.318815,26.0439358,,,
2017-02-05 15:00:00,821.808,10.39,,170.9189955,25.40275529,,,
2017-02-05 16:00:00,821.167,10.39,,170.278176,25.81057478,,,
2017-02-05 17:00:00,821.167,10.39,,170.2783566,27.44339427,,,
2017-02-05 18:00:00,821.4,10.39,,170.5115371,28.90221376,,,
2017-02-05 19:00:00,822.217,10.39,,171.3287176,30.30203325,,,
2017-02-05 20:00:00,823.033,10.39,,172.1448981,32.10985273,,,
2017-02-05 21:00:00,823.617,10.39,,172.7290786,32.34267222,,,
2017-02-05 22:00:00,824.258,10.39,,173.3702591,26.04249171,,,
2017-02-05 23:00:00,824.667,10.39,,173.7794396,27.0343112,,,
2017-02-06 00:00:00,824.433,10.39,,173.5456201,27.26713069,,,
2017-02-06 01:00:00,824.258,10.39,,173.3708006,27.26695018,,,
2017-02-06 02:00:00,823.85,10.39,,172.9629811,16.65076967,,,
2017-02-06 03:00:00,823.442,10.39,,172.5551617,15.83358916,,,
2017-02-06 04:00:00,823.85,10.39,,172.9633422,17.46640865,,,
2017-02-06 05:00:00,823.85,10.39,,172.9635227,19.10022814,,,
2017-02-06 06:00:00,824.025,10.39,,173.1387032,20.90804763,,,
2017-02-06 07:00:00,824.667,10.39,,173.7808837,22.13286712,,,
2017-02-06 08:00:00,824.842,10.39,,173.9560642,23.59068661,,,
2017-02-06 09:00:00,825.483,10.39,,174.5972447,24.4075061,,,
2017-02-06 10:00:00,825.075,10.39,,174.1894252,24.99032559,,,
2017-02-06 11:00:00,823.442,10.39,,172.5566057,25.22414508,,,
2017-02-06 12:00:00,821.983,10.39,,171.0977862,25.22396457,,,
2017-02-06 13:00:00,820.583,10.39,,169.6979668,24.98978406,,,
2017-02-06 14:00:00,818.775,10.39,,167.8901473,24.58160355,,,
2017-02-06 15:00:00,818.542,10.39,,167.6573278,24.17342304,,,
2017-02-06 16:00:00,824.842,10.39,,173.9575083,24.81424253,,,
2017-02-06 17:00:00,823.85,10.39,,172.9656888,25.63106202,,,
2017-02-06 18:00:00,823.617,10.39,,172.7328693,27.26388151,,,
2017-02-06 19:00:00,823.617,10.39,,172.7330498,28.488701,,,
2017-02-06 20:00:00,834.233,10.39,,183.3492303,30.12252049,,,
2017-02-06 21:00:00,835.05,10.39,,184.1664108,30.88033998,,,
2017-02-06 22:00:00,833.417,10.39,,182.5335913,23.58815947,,,
2017-02-06 23:00:00,831.783,10.39,,180.8997719,10.69697896,,,
2017-02-07 00:00:00,829.975,10.39,,179.0919524,3.346798452,,,
2017-02-07 01:00:00,828.75,10.39,,177.8671329,2.354617942,,,
2017-02-07 02:00:00,827.292,10.39,,176.4093134,6.437437432,,,
2017-02-07 03:00:00,826.475,10.39,,175.5924939,8.479256922,,,
2017-02-07 04:00:00,825.892,10.39,,175.0096744,10.52107641,,,
2017-02-07 05:00:00,825.658,10.39,,174.7758549,12.3288959,,,
2017-02-07 06:00:00,825.658,10.39,,174.7760354,13.96171539,,,
2017-02-07 07:00:00,825.892,10.39,,175.0102159,15.82853488,,,
2017-02-07 08:00:00,826.3,10.39,,175.4183964,17.46135437,,,
2017-02-07 09:00:00,826.708,10.39,,175.826577,18.86117386,,,
2017-02-07 10:00:00,826.067,10.39,,175.1857575,20.31999335,,,
2017-02-07 11:00:00,825.25,10.39,,174.368938,21.13581284,,,
2017-02-07 12:00:00,823.617,10.39,,172.7361185,21.54463233,,,
2017-02-07 13:00:00,822.392,10.39,,171.511299,21.71945182,,,
2017-02-07 14:00:00,820.758,10.39,,169.8774795,21.95227131,,,
2017-02-07 15:00:00,820,10.39,,169.11966,22.1270908,,,
2017-02-07 16:00:00,827.292,10.39,,176.4118405,22.35991029,,,
2017-02-07 17:00:00,840.183,10.39,,189.303021,23.35172978,,,
2017-02-07 18:00:00,847.533,10.39,,196.6532015,24.57654927,,,
2017-02-07 19:00:00,848.525,10.39,,197.6453821,25.39336876,,,
2017-02-07 20:00:00,844.442,10.39,,193.5625626,27.43418825,,,
2017-02-07 21:00:00,842.4,10.39,,191.5207431,28.48400774,,,
2017-02-07 22:00:00,840.358,10.39,,189.4789236,28.25082723,,,
2017-02-07 23:00:00,838.55,10.39,,187.6711041,28.07564672,,,
2017-02-08 00:00:00,836.917,10.39,,186.0382846,27.84246621,,,
2017-02-08 01:00:00,835.05,10.39,,184.1714651,26.8502857,,,
2017-02-08 02:00:00,833.417,10.39,,182.5386456,26.61710519,,,
2017-02-08 03:00:00,832.017,10.39,,181.1388261,26.20792468,,,
2017-02-08 04:00:00,830.558,10.39,,179.6800066,25.62474417,,,
2017-02-08 05:00:00,829.742,10.39,,178.8641872,25.62456366,,,
2017-02-08 06:00:00,829.333,10.39,,178.4553677,25.62438315,,,
2017-02-08 07:00:00,829.158,10.39,,178.2805482,26.20720264,,,
2017-02-08 08:00:00,828.925,10.39,,178.0477287,26.44102213,,,
2017-02-08 09:00:00,828.75,10.39,,177.8729092,26.61584162,,,
2017-02-08 10:00:00,828.517,10.39,,177.6400897,26.44066111,,,
2017-02-08 11:00:00,827.525,10.39,,176.6482702,26.4404806,,,
2017-02-08 12:00:00,826.3,10.39,,175.4234507,26.03130009,,,
2017-02-08 13:00:00,825.483,10.39,,174.6066312,25.44811958,,,
2017-02-08 14:00:00,823.442,10.39,,172.5658118,24.98093907,,,
2017-02-08 15:00:00,822.392,10.39,,171.5159923,24.57275856,,,
2017-02-08 16:00:00,822.625,10.39,,171.7491728,24.80557805,,,
2017-02-08 17:00:00,822.8,10.39,,171.9243533,25.21439754,,,
2017-02-08 18:00:00,823.033,10.39,,172.1575338,26.43921703,,,
2017-02-08 19:00:00,824.025,10.39,,173.1497143,27.83903652,,,
2017-02-08 20:00:00,824.258,10.39,,173.3828948,28.65485601,,,
2017-02-08 21:00:00,824.667,10.39,,173.7920753,29.0636755,,,
2017-02-08 22:00:00,825.25,10.39,,174.3752558,29.06349499,,,
2017-02-08 23:00:00,825.25,10.39,,174.3754363,28.65431448,,,
2017-02-09 00:00:00,825.25,10.39,,174.3756169,28.07113397,,,
2017-02-09 01:00:00,824.667,10.39,,173.7927974,27.42895346,,,
2017-02-09 02:00:00,824.433,10.39,,173.5589779,26.84577295,,,
2017-02-09 03:00:00,824.258,10.39,,173.3841584,26.20359244,,,
2017-02-09 04:00:00,824.433,10.39,,173.5593389,25.38741193,,,
2017-02-09 05:00:00,824.433,10.39,,173.5595194,25.03723142,,,
2017-02-09 06:00:00,824.842,10.39,,173.9686999,25.21205091,,,
2017-02-09 07:00:00,825.425,10.397,,174.5518804,25.2118704,,,
2017-02-09 08:00:00,825.892,10.39,,175.0190609,25.44468989,,,
2017-02-09 09:00:00,826.3,10.39,,175.4272414,25.61950938,,,
2017-02-09 10:00:00,826.067,10.39,,175.194422,25.61932887,,,
2017-02-09 11:00:00,825.658,10.39,,174.7856025,25.44414836,,,
2017-02-09 12:00:00,824.433,10.397,,173.560783,25.03596785,,,
2017-02-09 13:00:00,823.033,10.39,,172.1609635,24.62678734,,,
2017-02-09 14:00:00,822.217,10.39,,171.345144,24.21860683,,,
2017-02-09 15:00:00,821.808,10.39,,170.9363245,23.57642632,,,
2017-02-09 16:00:00,821.808,10.39,,170.936505,23.81024581,,,
2017-02-09 17:00:00,822.217,10.39,,171.3456855,25.2100653,,,
2017-02-09 18:00:00,822.8,10.39,,171.928866,26.66788479,,,
2017-02-09 19:00:00,823.442,10.39,,172.5710465,27.89270428,,,
2017-02-09 20:00:00,824.025,10.39,,173.1542271,28.70952376,,,
2017-02-09 21:00:00,824.667,10.39,,173.7964076,28.88434325,,,
2017-02-09 22:00:00,825.483,10.39,,174.6125881,28.70916274,,,
2017-02-09 23:00:00,825.833,10.397,,174.9627686,28.06698223,,,
2017-02-10 00:00:00,825.658,10.39,,174.7879491,26.66680172,,,
2017-02-10 01:00:00,825.658,10.397,,174.7881296,26.25862121,,,
2017-02-10 02:00:00,825.425,10.397,,174.5553101,25.6164407,,,
2017-02-10 03:00:00,825.25,10.39,,174.3804906,25.20826019,,,
2017-02-10 04:00:00,825.25,10.397,,174.3806711,24.79907968,,,
2017-02-10 05:00:00,825.425,10.397,,174.5558516,23.57389917,,,
2017-02-10 06:00:00,825.833,10.397,,174.9640322,23.80771866,,,
2017-02-10 07:00:00,826.242,10.397,,175.3732127,24.62353815,,,
2017-02-10 08:00:00,826.65,10.397,,175.7813932,25.44035764,,,
2017-02-10 09:00:00,827.292,10.397,,176.4235737,25.84817713,,,
2017-02-10 10:00:00,827.058,10.397,,176.1897542,25.61499662,,,
2017-02-10 11:00:00,825.658,10.397,,174.7899347,25.84781611,,,
2017-02-10 12:00:00,824.2,10.397,,173.3321152,25.8476356,,,
2017-02-10 13:00:00,822.975,10.397,,172.1072957,25.43945509,,,
2017-02-10 14:00:00,822.158,10.397,,171.2904762,25.43927458,,,
2017-02-10 15:00:00,821.983,10.397,,171.1156567,24.62209407,,,
2017-02-10 16:00:00,822.158,10.397,,171.2908373,23.57191356,,,
2017-02-10 17:00:00,822.8,10.397,,171.9330178,23.98073305,,,
2017-02-10 18:00:00,824.2,10.397,,173.3331983,25.03055254,,,
2017-02-10 19:00:00,824.608,10.397,,173.7413788,25.84637203,,,
2017-02-10 20:00:00,825.25,10.397,,174.3835593,26.43019152,,,
2017-02-10 21:00:00,825.658,10.397,,174.7917398,24.79601101,,,
2017-02-10 22:00:00,826.067,10.397,,175.2009203,24.2128305,,,
2017-02-10 23:00:00,827.292,10.397,,176.4261008,25.20464999,,,
2017-02-11 00:00:00,827.058,10.397,,176.1922813,25.84546948,,,
2017-02-11 01:00:00,826.242,10.397,,175.3764618,26.25428897,,,
2017-02-11 02:00:00,825.425,10.397,,174.5596424,26.25410846,,,
2017-02-11 03:00:00,825.017,10.397,,174.1518229,26.25392795,,,
2017-02-11 04:00:00,825.25,10.397,,174.3850034,26.25374744,,,
2017-02-11 05:00:00,825.017,10.397,,174.1521839,26.42856693,,,
2017-02-11 06:00:00,825.017,10.397,,174.1523644,26.83638642,,,
2017-02-11 07:00:00,825.425,10.397,,174.5605449,27.47820591,,,
2017-02-11 08:00:00,825.425,10.397,,174.5607254,28.0610254,,,
2017-02-11 09:00:00,826.242,10.397,,175.3779059,28.46884489,,,
2017-02-11 10:00:00,827.292,10.397,,176.4280864,28.93566438,,,
2017-02-11 11:00:00,826.883,10.397,,176.0192669,28.46848387,,,
2017-02-11 12:00:00,825.833,10.397,,174.9694475,28.70230336,,,
2017-02-11 13:00:00,825.017,10.397,,174.153628,28.29312285,,,
2017-02-11 14:00:00,824.433,10.397,,173.5698085,27.65194234,,,
2017-02-11 15:00:00,826.067,10.397,,175.203989,27.47676183,,,
2017-02-11 16:00:00,826.65,10.397,,175.7871695,27.65158132,,,
2017-02-11 17:00:00,825.658,10.397,,174.79535,28.05940081,,,
2017-02-11 18:00:00,825.017,10.397,,174.1545305,29.6922203,,,
2017-02-11 19:00:00,824.608,10.397,,173.745711,30.97603979,,,
2017-02-11 20:00:00,824.608,10.397,,173.7458915,32.37585928,,,
2017-02-11 21:00:00,824.608,10.397,,173.746072,33.19167877,,,
2017-02-11 22:00:00,824.608,10.397,,173.7462526,32.60849826,,,
2017-02-11 23:00:00,824.433,10.397,,173.5714331,32.20031775,,,
2017-02-12 00:00:00,824.025,10.397,,173.1636136,30.56613724,,,
2017-02-12 01:00:00,823.383,10.397,,172.5217941,23.44995673,,,
2017-02-12 02:00:00,822.8,10.397,,171.9389746,22.80777622,,,
2017-02-12 03:00:00,822.392,10.397,,171.5311551,20.18259571,,,
2017-02-12 04:00:00,821.925,10.403,,171.0643356,20.9994152,,,
2017-02-12 05:00:00,822.392,10.397,,171.5315161,22.80723469,,,
2017-02-12 06:00:00,822.158,10.397,,171.2976966,24.03205418,,,
2017-02-12 07:00:00,822.567,10.397,,171.7068771,25.25687367,,,
2017-02-12 08:00:00,823.208,10.397,,172.3480577,26.30669316,,,
2017-02-12 09:00:00,823.383,10.403,,172.5232382,27.47351265,,,
2017-02-12 10:00:00,823.208,10.397,,172.3484187,27.88133214,,,
